Ni (mole %),Er (mole %),Zr (mole %),Y (mole %),Yb (mole %),L1_2 (mole %),Misfit,Coarsening rate,Diffusion Resistivity,Orowan Stress
1.712761227,1.435421498,1.613257032,0.684930217,0.491206307,5.976412,0.6635302,0.841547808,0.860092,671.26025
1.155852301,1.084118732,1.221000421,0.415342626,0.07633754,4.3599825,0.6283529,0.583169754,0.62938756,494.20175
2.892360062,0.759003851,0.118227046,0.849130299,0.854739122,3.3035865,0.8775402,34.85204694,26.933207,430.5853
3.259766529,1.605437368,0.63279332,0.627741476,0.567645977,5.5621753,0.78737336,3.093969452,2.6647844,657.256
0.171532068,0.699374069,0.188296576,0.859396619,0.646918821,2.9289281,0.8396566,10.33668321,8.348458,361.1865
2.160160652,0.800226879,1.316193709,0.620105681,0.417723895,3.5309865,0.6781114,0.999489446,0.99954873,447.0119
2.620221468,0.075317031,0.790063206,0.672227713,0.311521581,0.48056826,0.6798784,1.102744051,1.0999432,124.93918
0.15651227,0.901883586,0.80247532,0.346679005,0.417895886,3.895342,0.67419845,0.952444792,0.9580294,437.79523
3.353865409,0.196173522,1.062452022,0.885070586,0.5688624,1.2786697,0.6798784,1.102744051,1.0999432,232.2939
2.045016333,1.505836772,1.574272795,0.494244696,0.535476004,6.291534,0.6648829,0.854458286,0.8715102,704.50757
0.558297647,0.556593813,0.034972611,0.316421952,0.578226537,2.2705417,0.9069319,194.4111893,145.36952,301.48697
3.60679,1.470398951,1.163989219,0.708657836,0.41585026,5.900255,0.67034864,0.876106467,0.8863045,705.8068
2.418009107,1.894552775,1.881658678,0.798243618,0.616145907,7.8548465,0.66175455,0.825037686,0.84548056,896.24915
2.81671857,1.028373899,1.172421252,0.885247998,0.76477452,4.99283,0.6864739,1.122388833,1.1087818,603.9341
0.957424096,1.649839842,1.007222449,0.912693567,0.521845553,6.201933,0.71895874,1.386445524,1.3077527,667.74786
2.872072983,0.392173922,0.205002542,0.061483556,0.108069417,1.299349,0.7180656,1.46861052,1.3869771,221.40544
1.630579389,0.925650399,0.631539546,0.293614869,0.424823894,3.7745724,0.70603955,1.283246634,1.2325594,446.52826
2.053358353,1.144415943,1.506184366,0.175612304,0.624374463,4.8769827,0.6634307,0.921807646,0.9422617,566.8337
3.076402209,0.034329581,0.594842926,0.125940261,0.167573533,0.26228583,0.65810317,0.941105066,0.9697749,88.52148
2.041877118,0.01604324,1.179936945,0.560050954,0.725399522,0.1130031,0.6500423,0.888108809,0.9265126,56.252037
0.954452482,0.303232115,1.522543346,0.786061638,0.214715237,1.4481028,0.685727,1.108810623,1.0965613,237.51384
1.494748395,1.269152192,1.182513349,0.473997672,0.794212872,5.8423834,0.6831862,1.068394668,1.0605214,641.6677
0.402708147,0.554722841,1.023612317,0.82425126,0.338109358,2.5358772,0.6825364,1.058893924,1.0520912,333.01886
1.348498386,0.899187058,0.8377199,0.386957305,0.682653635,4.397625,0.6867395,1.1275974,1.1134964,501.30066
1.179488123,0.223153967,0.0562222,0.153828243,0.474210733,1.0707697,0.8428687,15.56948498,12.526828,188.59401
0.878520951,0.362826603,0.062467133,0.406990958,0.294725788,1.3867917,0.8687211,21.79820864,17.01638,220.85345
2.794121815,0.565390302,0.605817738,0.807729852,0.001707827,2.2799869,0.61823875,0.528560732,0.57978296,326.3865
1.608331998,0.277826554,0.341762622,0.380431121,0.735953134,1.9792924,0.68031424,1.161833097,1.1581397,283.28156
2.448229983,1.034478582,1.785026273,0.691736221,0.740275383,4.957316,0.6859013,1.111869884,1.0993074,601.50934
2.418414958,1.162612495,0.517614294,0.845546536,0.567274535,4.333707,0.7728993,2.755972648,2.418125,521.561
2.465355577,1.065433801,0.416280393,0.430478716,0.074300934,3.3463023,0.7909676,2.599558555,2.2287824,419.00928
1.68501615,0.490085263,0.663184481,0.738284237,0.795351891,3.2639906,0.6798784,1.102744051,1.0999432,407.46722
3.245439214,1.023789416,0.289587625,0.880888777,0.61602555,3.7272701,0.82815135,6.978686832,5.714665,478.4919
3.049294845,0.329277511,0.655143498,0.174639144,0.243787985,1.5961969,0.6864128,1.121225519,1.1077312,257.48215
1.042839041,1.702950637,1.393489322,0.154568644,0.370004216,6.1370683,0.61754966,0.6092304,0.66901594,651.35706
1.242434741,1.169202006,0.141847799,0.390311579,0.040787281,1.6597915,0.8386805,5.840459192,4.722557,251.0465
3.072973805,0.628641984,0.6692929,0.49249164,0.86424394,4.0216837,0.69469595,1.276223135,1.2458295,497.1375
1.108252409,0.470916185,0.159901251,0.390470585,0.571511703,2.2270734,0.8267789,8.162268983,6.694965,302.4429
3.098796197,1.532504696,0.233601081,0.587045729,0.174902253,3.7511964,0.8736589,11.45569127,8.892138,471.21246
3.525786129,0.687021141,0.778855734,0.361344967,0.755115042,3.9731884,0.68594825,1.154777354,1.1416519,500.18704
1.329364124,1.109412877,0.94301005,0.034555548,0.777635269,4.8137636,0.65341544,0.912657528,0.94720775,535.3312
2.564516256,0.664828541,1.619703782,0.902353042,0.443927941,3.117372,0.6846309,1.090586034,1.0802648,423.323
1.25438231,1.832701622,0.408793579,0.774886375,0.622758953,5.861732,0.8526792,8.915701552,7.0908227,637.9281
3.759505996,1.603822818,1.803564657,0.412462832,0.820945631,7.035229,0.6767499,0.987203905,0.98924863,851.2189
0.708910874,0.329435886,1.280460213,0.296974393,0.016584992,1.3253444,0.62535983,0.566308478,0.6141152,217.51183
0.316525565,0.059687379,0.373927266,0.137244262,0.165067978,0.42819658,0.66920745,1.020321193,1.0339581,108.10423
1.582246239,0.775935403,0.775430693,0.771399737,0.826440658,4.411672,0.6864405,1.157816005,1.1438351,512.63477
1.14981539,1.394334836,1.099948614,0.186401894,0.005223878,4.5522337,0.6071635,0.528914071,0.59075344,507.42612
2.566510563,1.185945908,1.572410866,0.801373914,0.288396881,4.8354874,0.652263,0.744246214,0.77378565,583.34174
1.094600437,0.654802355,0.947703934,0.147826724,0.177220447,2.6089282,0.6423949,0.71050838,0.7500564,337.79977
2.480525807,0.027801742,1.478332223,0.111145652,0.162918115,0.21712035,0.6538296,0.912542621,0.94648856,80.36736
2.173326907,0.389255526,0.29578196,0.583870578,0.383032707,1.9972793,0.7224938,1.677366899,1.5744205,291.3956
1.683074104,0.394949001,1.006153454,0.121645431,0.300675571,1.9334933,0.68677294,1.12827372,1.11411,282.5074
0.054804052,0.606729976,0.253276611,0.101973942,0.801105905,2.9882305,0.7980411,5.652091849,4.8029795,357.8375
2.298946433,0.381700264,1.565611684,0.799777849,0.349716068,2.0147576,0.6876977,1.158289729,1.1422112,307.73837
1.52291525,1.269361684,0.949369945,0.809988314,0.468182702,5.148695,0.6851018,1.025032834,1.0146341,579.6325
2.653043022,0.245209952,0.808002545,0.852433862,0.346941259,1.6387777,0.6798784,1.102744051,1.0999432,265.37762
1.537742401,0.847538002,0.4715239,0.640519995,0.638927797,3.6899734,0.7538414,2.348894628,2.1130526,443.34607
0.714550359,0.532890275,0.801478941,0.045867587,0.430925214,2.4884677,0.66425407,0.995006321,1.0158238,322.86603
0.15553582,0.158638799,1.135363978,0.754146675,0.056059726,0.6624207,0.66466165,0.852326118,0.8696249,142.89856
1.53017473,0.906214093,0.424313419,0.322364122,0.230511613,3.1418858,0.76242083,2.126634385,1.8915807,387.95523
1.627493484,0.205621145,1.256749042,0.505865271,0.33465224,1.3693413,0.6798784,1.102744051,1.0999432,229.89984
2.168301516,1.647821862,0.075794093,0.646879325,0.682879511,5.0021563,0.92803156,205.3285071,150.04214,574.75
3.433231778,0.903671141,1.720284972,0.610011047,0.869777037,4.8809595,0.68748826,1.160712221,1.1449487,615.75977
0.737027675,0.747240929,0.698240752,0.84144975,0.555600854,3.627692,0.6864714,1.122340832,1.1087384,429.61887
3.274982521,1.854864723,1.41444277,0.280771177,0.4889747,6.845667,0.64906,0.773249921,0.8079078,790.87726
2.013981064,1.187362534,0.815997059,0.700042137,0.706694859,5.1104817,0.71277606,1.422230666,1.3531431,585.5828
2.591078962,0.290331698,1.469819034,0.745450063,0.633632355,1.9155567,0.6798784,1.102744051,1.0999432,297.42072
0.153449826,0.580225964,1.0224869,0.585012612,0.132654919,2.3603392,0.6504315,0.729946061,0.7610549,311.39685
1.165187709,0.281466735,0.7205845,0.449598875,0.768284115,2.120199,0.66201097,0.968158737,0.9917636,295.992
1.147427116,0.52402486,0.899584256,0.003308241,0.515019717,2.584791,0.6537652,0.953436449,0.98900104,336.4921
1.027527961,0.937954344,0.925030933,0.089085973,0.815081546,4.524206,0.6658512,1.013008296,1.0317218,505.11807
0.340821651,0.252893022,0.056396175,0.03536139,0.738292139,1.4523063,0.8484841,28.63079863,22.883188,223.08774
0.375127254,0.148748695,1.307290192,0.073981522,0.275991655,1.1263206,0.66189826,0.967365873,0.99112016,194.76106
1.881526108,1.626961883,0.437219136,0.041409173,0.351046421,4.163848,0.7824198,3.608653358,3.1277504,486.21204
0.538210335,0.549326821,0.511563389,0.619422015,0.239526275,2.3508394,0.6721003,0.928827009,0.9371897,310.57343
3.606614906,0.885452984,1.633964426,0.284754884,0.720545605,4.4448733,0.68740755,1.142628343,1.1272428,564.8074
2.666721609,1.066984738,0.410646103,0.34597399,0.447033306,3.7699757,0.790952,3.391125768,2.9075053,462.8827
3.076831313,1.28972746,1.601981778,0.145867635,0.509991985,5.098725,0.6404462,0.749766615,0.7939081,611.76685
1.577379433,0.038936983,0.741881229,0.45862576,0.013090915,0.16186976,0.66291106,0.835735877,0.85494965,66.289055
0.21669752,1.723184611,1.778769989,0.069792317,0.25459509,6.1994386,0.5701719,0.429838681,0.5112419,640.8965
2.199611974,0.276934614,0.266586733,0.312600739,0.35468161,1.6804798,0.70584,1.428553068,1.3725144,257.89816
2.064666936,1.371102856,0.842452934,0.116161854,0.138674229,4.183615,0.6570186,0.824060821,0.85056674,489.8418
1.34211911,0.484820248,0.436571645,0.009737718,0.331873882,2.077833,0.65093774,0.895514203,0.9329531,287.94144
1.376422184,1.622091548,1.578454507,0.212166751,0.410599676,6.1864142,0.6190899,0.610251205,0.66846967,668.8189
0.213762963,1.451001312,0.436154138,0.037865945,0.833030888,4.6746793,0.7887244,4.608371103,3.9623144,504.5076
2.059036603,0.137314998,0.516147518,0.603852797,0.121114579,0.71266085,0.6877255,1.154741577,1.1386663,153.80853
2.447545174,0.192616949,1.053177487,0.097938691,0.177796402,1.0201648,0.68767864,1.158814947,1.1427609,192.92715
1.626809128,1.215766165,1.497436527,0.326748417,0.367906067,4.975486,0.65581864,0.785645295,0.8123993,565.16327
2.273750277,0.870025904,1.611784128,0.135552196,0.059198342,3.2407923,0.5777958,0.429842632,0.5045008,415.119
1.247930222,0.98495993,1.749365601,0.663258036,0.070262705,3.961172,0.6284897,0.583955325,0.6300982,473.96603
0.901661632,0.266292671,1.445790509,0.120365418,0.190541219,1.2760628,0.6858997,1.111842022,1.0992824,214.49055
3.173301885,0.27659834,1.194513357,0.790823309,0.550548913,1.8308494,0.6798784,1.102744051,1.0999432,292.3656
2.029057705,1.724131151,1.341177914,0.254830932,0.892188324,7.139317,0.6685346,0.963542454,0.9774032,780.69147
1.884637876,1.523315055,0.906995535,0.472351713,0.512544086,5.7283854,0.7238303,1.468581434,1.3759037,634.84015
3.514602824,1.11545362,1.311686074,0.343394114,0.083760562,4.4016724,0.6175696,0.547308447,0.6009979,543.1092
3.06259782,0.076645584,1.506682113,0.073773919,0.506537482,0.6952045,0.61898214,0.715812674,0.7842383,158.46149
1.064065322,0.008565009,1.501369983,0.138575923,0.185447675,0.06503132,0.6502167,0.889216107,0.927419,40.795647
2.25746471,1.129972561,0.485341307,0.758981201,0.321139874,3.8869514,0.77540046,2.529755464,2.2124796,473.044
3.299353074,0.090782886,0.125629075,0.493038767,0.074505135,0.45725167,0.6874647,1.144186189,1.1286858,121.32701
2.609660061,0.061057457,0.214312485,0.817205958,0.438419236,0.38998148,0.67631644,1.074658834,1.0775748,109.58401
3.202565368,1.433165285,0.516060888,0.724569704,0.125284968,4.2110534,0.79209566,2.682318467,2.2964633,517.8669
0.126716343,0.54432724,1.151371269,0.665967782,0.558814377,3.035812,0.6869167,1.160093963,1.1452911,374.22705
2.680224218,1.511926917,1.633019231,0.398072762,0.634027701,6.41874,0.669705,0.908112505,0.91956604,737.09375
2.809019923,0.90883888,1.349676341,0.572292526,0.711497202,4.4950733,0.68707854,1.134735476,1.1199923,551.9317
0.433902714,0.587865517,1.577895354,0.556311296,0.215653266,2.463665,0.665985,0.865199443,0.88100535,328.9188
2.001446665,1.417929455,1.208936335,0.757632733,0.327704895,5.7408605,0.6536518,0.749760511,0.7778626,645.14325
3.186645603,0.954329799,1.657571653,0.568074207,0.293671453,3.9405658,0.6598556,0.80790233,0.83030325,507.62305
2.038917208,0.114842845,1.001039177,0.70467349,0.467936287,0.7685848,0.6757779,1.070455585,1.0742155,162.7721
3.525051039,1.119386942,1.713268556,0.049220151,0.312496465,4.144291,0.6048118,0.56838131,0.63730353,526.96594
2.608543269,0.400740729,1.087494883,0.311620061,0.361531234,2.1005998,0.687723,1.157021757,1.1409189,309.79828
0.391218399,1.741019294,0.972029849,0.674453704,0.893964203,6.882795,0.74105966,1.889819855,1.7293943,713.4945
2.850271005,0.287587506,1.591777684,0.453669322,0.195104896,1.3549731,0.68494815,1.09570846,1.084836,239.25461
0.616306634,0.012309369,1.209124619,0.628568845,0.720691142,1.7831103,0.59708863,0.526032408,0.5974485,264.06607
2.714814815,0.594609421,0.09563766,0.176628565,0.159652174,1.7398826,0.87494296,14.73113007,11.417818,267.01962
3.400584257,1.658707367,1.3351588,0.483916683,0.062157663,5.99975,0.6430024,0.6603534,0.69645107,701.5
0.266746823,0.994438197,0.37568981,0.694507917,0.281707841,3.3438365,0.7938455,3.19910424,2.7328713,395.0694
1.46748152,0.953322937,1.001250484,0.546296217,0.534881722,4.2715216,0.6802874,1.027702879,1.0244763,496.87103
1.688326907,1.240699652,0.148150504,0.094581923,0.42520687,3.2350535,0.8654898,20.98761002,16.44477,398.85184
2.943607546,0.642270777,0.835973212,0.456095818,0.428451289,3.0107296,0.6846111,1.090270127,1.0799831,400.4821
2.533143913,0.592068709,0.285512329,0.735765888,0.705301835,2.990278,0.7935423,4.428969004,3.784943,393.26898
0.194545872,0.572467934,0.224700227,0.517088142,0.665030482,2.7791245,0.8140546,6.33663551,5.278761,344.64337
0.350066429,0.179958126,1.627636854,0.074873387,0.346221519,1.4096141,0.6558627,0.925998706,0.9574679,225.57314
0.678124999,1.197321436,1.217784789,0.367903061,0.665151351,5.3528986,0.6799991,1.023865152,1.0210834,577.4907
0.826027526,1.386948037,1.796146104,0.605981757,0.666647236,6.0269756,0.6754354,0.966865972,0.970754,658.5595
2.665220786,0.448460676,1.161278613,0.385689496,0.805035937,3.1620824,0.672674,1.04649475,1.0550164,414.1479
1.873444869,0.795614076,1.725605956,0.509327997,0.471748095,3.6117816,0.68182087,1.048707356,1.0430636,455.15152
1.069807413,0.069773809,0.280241869,0.137517302,0.070654759,0.38642615,0.6870665,1.160586649,1.1455277,103.70583
0.383549849,0.008412941,1.101407598,0.341871655,0.074813719,0.04923075,0.6798784,1.102744051,1.0999432,34.525753
2.901614582,0.345946122,1.408522401,0.430551475,0.078881884,1.4071597,0.650354,0.729349484,0.76052344,243.14166
0.880254785,1.028562688,0.173534637,0.120940649,0.669708197,3.3775778,0.8524478,16.42656475,13.067898,401.42642
2.408359024,0.791265207,0.626505671,0.453352161,0.370249575,3.3851583,0.6806984,1.011257435,1.0074738,424.28683
2.997389114,1.301324873,1.523112692,0.867806459,0.061624128,5.235743,0.6249123,0.563839906,0.61187613,627.0807
0.963094032,0.58928529,0.639218894,0.565967908,0.496049393,2.9986646,0.68760264,1.148455647,1.1326702,373.5149
2.895901166,1.799848613,0.482361096,0.47355301,0.429901432,5.3995023,0.82448834,5.253748714,4.3212714,627.41583
1.828286284,0.600758172,0.208576317,0.561763842,0.577255201,2.6341524,0.8183409,6.641696217,5.5039124,349.09927
2.230730441,0.89262517,1.415349779,0.801801266,0.169732948,3.61271,0.64539826,0.692528223,0.72767335,457.0832
3.017547944,1.231099433,0.724703662,0.921453519,0.636116973,4.9357467,0.7330505,1.729670288,1.6001334,596.10846
0.663486861,1.422574818,0.927289169,0.041068719,0.423770779,4.7704954,0.656282,0.883501587,0.91294295,519.047
0.335855221,0.12128508,1.177711431,0.343870035,0.236118844,0.82092744,0.6788819,1.093451494,1.0922751,161.32552
3.020110125,1.594604475,0.361569963,0.167654935,0.822903497,4.994516,0.8258487,8.014245629,6.5809555,589.30115
1.140973171,0.588011856,1.676789214,0.468283728,0.434123623,2.8476675,0.6863735,1.120481865,1.10706,373.01547
0.795360754,1.321226512,1.593447757,0.455117765,0.50184395,5.557316,0.667221,0.877493373,0.89186865,605.2606
0.387870775,0.799062578,0.881684646,0.465620296,0.334922255,3.4010348,0.6707138,0.913756167,0.92388916,401.78787
1.761352034,0.005108658,0.237301878,0.224256539,0.441129313,0.0364237,0.638826,0.820374942,0.8708765,29.896893
3.00374964,1.822953215,1.566262743,0.303144375,0.538564095,7.137684,0.6348807,0.687659724,0.7345278,814.51434
0.683279285,1.263054366,0.117474349,0.485571954,0.870529793,4.40205,0.8979245,64.11851144,48.425087,491.62048
0.875318543,0.530274639,1.592569889,0.615768399,0.805959665,3.5377321,0.6798784,1.102744051,1.0999432,432.41745
0.629853793,1.291575467,0.120588227,0.5498977,0.784023242,4.3331494,0.8991941,59.04234498,44.52838,485.454
2.823015676,0.646977275,0.378190701,0.371451819,0.156767631,2.3494291,0.72521764,1.424208533,1.3317785,329.32538
1.052359639,0.774860989,1.679703195,0.504084373,0.334240402,3.3109467,0.67172295,0.924684986,0.93353456,413.54886
2.532259571,1.720001023,0.241031257,0.069663376,0.391924751,4.106237,0.8479925,12.51480709,10.008268,492.58493
2.504144774,0.213481245,0.720896257,0.384891064,0.670638806,1.6412706,0.6583073,0.942496284,0.9709073,260.1005
0.340072154,1.488240032,1.170441996,0.285768219,0.096134976,5.1533504,0.6293732,0.620552517,0.6686473,546.76886
1.008588497,0.810579312,0.895655784,0.769136675,0.076981809,3.2603006,0.63197726,0.604444877,0.6486076,398.61328
0.020672496,0.810749102,1.483254996,0.805290318,0.520692092,3.7589772,0.6837915,1.077494341,1.0686071,441.1773
0.464087006,1.274018056,1.489880009,0.367695405,0.115449603,5.0029936,0.61708736,0.550389903,0.60485405,541.00275
2.113775113,1.423660279,0.19669742,0.157348991,0.369070629,3.6386888,0.8605166,14.97500761,11.801429,441.8587
2.905162791,1.164948033,1.13992069,0.759334658,0.859780946,5.641018,0.6863687,1.120392599,1.1069794,666.58154
0.6782147,1.482627607,0.283180199,0.499064047,0.426769882,4.562194,0.8667691,11.44086275,8.951219,503.14093
1.460224945,0.393937105,1.630011351,0.167243843,0.005054583,1.5875314,0.6197191,0.536146999,0.5866996,250.26347
2.163832575,0.532789723,0.380617191,0.387269778,0.023408777,1.9498935,0.6885707,0.919686928,0.9057707,283.88782
0.813439105,1.130857117,1.161715667,0.523212166,0.623093178,5.0466094,0.6797578,1.020677854,1.0182661,555.5048
3.004911655,0.100184686,0.254598342,0.57866343,0.548750051,0.7262218,0.66530067,0.991630027,1.0107843,158.20908
1.013051685,1.620289353,1.706333963,0.858926231,0.884490154,7.2161455,0.679481,1.017049277,1.0150594,782.31366
0.07984081,1.026239185,0.478452973,0.513969166,0.150656041,3.4638476,0.7659436,2.042114367,1.8080485,400.01624
2.980518941,1.594283918,0.281346791,0.436525174,0.468458851,4.7129927,0.8652682,12.34745332,9.677283,560.67645
2.177146109,0.433146686,0.304977822,0.091267154,0.306472612,1.9248712,0.70934796,1.438820587,1.3755428,280.2224
1.25000966,1.518270342,0.15557972,0.118872851,0.352492636,3.6360643,0.8741227,24.2785942,18.835533,429.42273
0.571217911,1.038795353,1.313256926,0.291430903,0.574272917,4.6391582,0.67985576,1.021969445,1.0194076,514.33856
3.529612386,1.390514245,0.113393332,0.416020842,0.659353845,4.371766,0.9079717,68.61946509,51.250935,538.3889
2.945480835,0.439918633,0.395016362,0.749290587,0.705207181,2.6296363,0.71722245,1.617710008,1.5295849,362.22885
3.362231644,1.295369376,0.409512963,0.332636177,0.545095509,4.377303,0.81100947,4.713041666,3.940961,534.3945
2.319259707,1.373416298,0.120081535,0.85188902,0.718029448,4.428066,0.90398824,62.5037033,46.888866,528.70703
2.810210165,1.518660044,1.664274988,0.827924246,0.873543441,6.843755,0.6809938,1.037248949,1.0329199,805.14764
1.234177734,1.036498763,1.831151065,0.761488818,0.795285492,5.088619,0.6868642,1.130145723,1.1158103,588.61774
2.61248908,0.442054915,0.677123735,0.756351606,0.749074692,2.9405797,0.6798784,1.102744051,1.0999432,390.21796
1.831372239,1.803399982,0.149043894,0.405424569,0.807628329,5.365396,0.90047705,59.33493624,44.68529,599.955
2.987033385,0.796270619,0.361659593,0.271433082,0.753785294,3.612218,0.7893237,4.006043173,3.441813,452.9047
3.636719334,0.84012609,1.328330376,0.83130072,0.711243088,4.285121,0.6876268,1.149333274,1.1334959,554.8024
0.042146859,1.597478422,1.739164412,0.250446661,0.28594785,6.0541263,0.6082486,0.548198507,0.6112003,627.1964
0.082417989,0.285843527,0.873532696,0.336101073,0.192420142,1.3435879,0.68479466,1.093217183,1.082612,214.56308
2.189287347,1.542354786,1.095737025,0.885129783,0.43826546,5.985641,0.69076353,1.048440513,1.0292981,678.2869
0.89398514,1.71167206,0.993972823,0.457533009,0.317620459,5.8995833,0.71357286,1.278507694,1.2150434,626.8825
0.260286546,0.671674442,0.919575956,0.855899473,0.569598775,3.4283502,0.68763345,1.14958863,1.1337367,409.2918
0.598203127,0.775864321,1.355669719,0.394962804,0.794063006,4.3202963,0.6869517,1.160221688,1.1453588,491.0435
0.158661071,0.797512766,1.518300201,0.23316603,0.529541636,3.7333088,0.68451506,1.088741703,1.0786204,433.43134
0.537685205,1.047105269,1.275450979,0.863151662,0.663427372,4.8365326,0.68347955,1.072772262,1.0644096,541.15857
1.95219672,0.221866783,0.224560505,0.664502847,0.835519948,1.4426851,0.704565,1.481276579,1.4257451,234.5847
3.455963723,1.004145713,1.751544694,0.024763671,0.565277185,4.0812697,0.6434681,0.823063387,0.8674273,523.30493
0.987267497,0.125511385,1.471575875,0.558721711,0.551915852,1.1366099,0.66274023,0.945931962,0.96792865,202.56754
1.195844799,0.52862134,1.273809831,0.480452575,0.447093486,2.6952076,0.68762285,1.149186352,1.1333576,355.19034
0.722970859,0.003428744,1.178795299,0.47734053,0.278394043,0.044378746,0.6426991,0.787630974,0.8310782,33.17676
0.562839823,1.646707953,0.964671109,0.775387397,0.820636065,6.5471654,0.7329175,1.717155645,1.5888443,688.8992
0.030081991,0.964232743,0.354891848,0.003310265,0.586767413,3.235859,0.7636711,3.229938635,2.8682349,378.4973
2.009511177,0.087716317,0.234820112,0.402653731,0.822427706,0.72272253,0.64207375,0.839298572,0.8864584,153.58023
1.605861019,0.746120422,0.913135389,0.410103453,0.181584284,3.0422792,0.65228695,0.744435816,0.77395433,384.105
3.040066645,0.710669641,0.126641676,0.769369675,0.616657112,2.79519,0.86724806,21.4932408,16.806812,381.66714
1.389706177,1.17495765,0.999284418,0.865418029,0.446427227,4.9422455,0.6672322,0.877606107,0.8919683,559.275
0.603048197,1.019886532,1.050441097,0.768864061,0.522008225,4.4829125,0.677489,0.991713392,0.99268335,504.83017
0.639091335,0.341531726,0.236783062,0.725641958,0.10675641,1.3279312,0.69642484,1.115809103,1.0865318,214.65958
1.114235804,0.035549248,0.322809648,0.79618257,0.157082564,0.22570951,0.6798784,1.102744051,1.0999432,78.27167
2.479547344,0.577725283,0.506482953,0.669112452,0.60205483,3.146692,0.7041585,1.383229197,1.332142,406.28345
1.248621008,1.242167795,0.13931422,0.488656638,0.029034842,1.8109369,0.8568478,7.36344526,5.827793,266.25357
1.917990898,0.21915538,0.306164526,0.212694602,0.593474279,1.6742113,0.6640365,1.011278981,1.0327752,254.79726
0.146110677,1.666523066,0.916715596,0.692512313,0.169936545,5.7714815,0.73853856,1.488819676,1.3670856,600.05835
1.600805543,0.955957982,0.922200107,0.281847903,0.160325485,3.8169308,0.63637567,0.646671365,0.68912315,449.58524
1.687533129,0.008892504,1.196801558,0.337937926,0.849232523,0.1994181,0.6040758,0.586860967,0.65882576,75.539024
1.354181031,0.045502724,0.621114527,0.085604955,0.179189223,0.3658423,0.64962655,0.885475842,0.924357,101.95936
1.346078216,0.499992773,0.325615447,0.311385586,0.223314083,2.0032458,0.7132953,1.374480162,1.3067602,282.44998
1.530921634,0.263505725,0.423550444,0.688881685,0.057887258,1.0705218,0.64928544,0.721188898,0.7532518,192.97115
0.204354659,1.020194066,1.446522649,0.303580967,0.270358926,4.1756725,0.65493035,0.76577594,0.7929273,468.49203
2.284118087,0.585248151,1.151148609,0.140131864,0.212565802,2.4127126,0.65916055,0.827644819,0.85149,334.6517
1.344426681,0.706823124,1.639385228,0.72532195,0.5518944,3.4924989,0.6870522,1.13415423,1.1194615,438.34747
0.972053664,0.397151358,0.186721138,0.568357647,0.047575546,1.3361809,0.76591283,1.996531354,1.7677611,216.44734
3.17620226,1.01108116,0.186700925,0.181478367,0.164035844,2.615798,0.8467989,8.453399059,6.769832,358.33652
0.573780344,1.612762684,0.242825114,0.303752745,0.392791693,4.325759,0.865497,13.96721624,10.943874,480.59296
1.769031134,0.063281474,0.950209844,0.141575807,0.190115834,0.46627104,0.66517955,0.990754613,1.0100759,119.247955
0.817048453,1.143390274,0.94967209,0.67431887,0.071023695,4.3942933,0.6557039,0.714153085,0.73860174,492.31723
0.999445997,1.553080901,0.811666798,0.56107691,0.703462679,5.905728,0.74862736,2.01588539,1.82611,633.7503
1.44964168,0.829143597,0.735945616,0.513336381,0.034031763,3.2450497,0.6412716,0.634347651,0.6708294,397.43506
1.143293898,0.357626696,0.754901175,0.383993097,0.418189705,2.1419868,0.68475443,1.145945303,1.1348953,297.67673
0.138698965,1.002375022,1.127228228,0.01017509,0.679619227,4.2649436,0.6490293,0.88390819,0.92356956,471.09714
3.413142794,0.833848433,0.895567962,0.15722253,0.791634959,4.3251777,0.67676675,1.088303363,1.0905304,531.2066
2.502091215,0.005279222,1.393908904,0.430381387,0.335089194,0.02619307,0.66321766,0.976694175,0.99868673,26.427713
2.508018887,0.778139642,1.583835395,0.877669747,0.035229402,3.130968,0.6246004,0.562127585,0.61032254,417.78818
1.064650313,1.395166863,0.236241948,0.363586493,0.775691473,4.6961637,0.86784667,17.44159655,13.629189,521.7981
2.304526476,0.685186907,0.70315677,0.594947243,0.620137511,3.5967739,0.6877193,1.157305349,1.1412047,446.4861
2.82307973,0.11739724,0.691435745,0.150587166,0.802927677,1.0505986,0.6229664,0.735377998,0.80052114,197.975
0.270586731,1.17717771,0.450089871,0.653943007,0.38101749,4.0165367,0.79164433,3.206772222,2.7470386,452.66315
1.986248907,0.511887353,1.025082444,0.174198391,0.086123674,2.0671186,0.64242,0.671595632,0.70895,297.06335
3.099192562,0.325232733,1.01345752,0.384505447,0.285165388,1.6836175,0.6877194,1.154059204,1.1380035,271.78287
2.688632381,1.567555639,0.666240637,0.619160679,0.667494902,5.6527553,0.777768,2.847697585,2.4829648,652.15845
1.497104896,1.698637018,0.849436985,0.021257238,0.753598423,5.6320033,0.7115187,1.590868377,1.5162636,615.39935
2.804129941,0.234985237,1.305557551,0.026591353,0.339850256,1.4969918,0.652948,0.93704676,0.9732165,249.16585
1.383121036,0.843641245,1.228317163,0.4785053,0.185253439,3.4273427,0.6492734,0.721097678,0.75317043,420.126
1.899388292,1.077656322,0.920086392,0.013934095,0.873419096,4.889672,0.6543256,0.940150397,0.97438407,552.93207
0.858549784,0.687958901,1.181596328,0.196597569,0.021885391,2.678302,0.6006629,0.48267174,0.5449389,342.63727
